board	pagetype	slug	timestamp	length	original_url
phpBB2	profile.php	profile	20060101001004	4063	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=84&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001031	4064	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=86&amp;sid=506967bde87863cedb75a0965f0b3fc9
phpBB2	profile.php	profile	20060101001056	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=95&amp;sid=d5c9690439ecca912d67728128a74a4f
phpBB2	profile.php	profile	20060101001120	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=96&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001147	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=99&amp;sid=506967bde87863cedb75a0965f0b3fc9
phpBB2	profile.php	profile	20060101001210	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=104&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001234	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=111&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001258	4063	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=116&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101001411	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=141&amp;sid=506967bde87863cedb75a0965f0b3fc9
phpBB2	profile.php	profile	20060101001436	4073	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=147&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001549	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=153&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001612	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=166&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001700	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=174&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001748	4064	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=183&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001812	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=186&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001838	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=191&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001902	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=193&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001932	4064	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=198&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101001957	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=201&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101002021	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=202&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101002046	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=204&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101002110	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=205&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101002136	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=215&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101002204	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=216&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101095739	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=32&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101095803	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=37&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101095829	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=45&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101100016	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=87&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101100039	4889	http://www.theavalanches.com:80/phpBB2/profile.php?mode=register&amp;agreed=true&amp;sid=dfc9092be77698f8a3e715988cbf6b70
phpBB2	profile.php	profile	20060101101108	4064	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=173&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101101901	4062	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=3&amp;sid=c7f78ead95f2992352e7a5a464d7a83c
phpBB2	profile.php	profile	20060101102737	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=6&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101102802	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=23&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101102825	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=25&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101102852	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=26&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101102917	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=34&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101102941	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=48&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101103005	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=50&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101103029	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=29&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101103154	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=51&amp;sid=c7f78ead95f2992352e7a5a464d7a83c
phpBB2	profile.php	profile	20060101103521	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=42&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101103844	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=22&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101103908	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=30&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101103933	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=46&amp;sid=c7f78ead95f2992352e7a5a464d7a83c
phpBB2	profile.php	profile	20060101104025	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=49&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101104116	4271	http://www.theavalanches.com:80/phpBB2/profile.php?mode=sendpassword&amp;sid=cd5e88901c676876f6d72bee6c58433f
phpBB2	profile.php	profile	20060101104319	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=4&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101104343	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=8&amp;sid=c7f78ead95f2992352e7a5a464d7a83c
phpBB2	profile.php	profile	20060101104407	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=10&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101104500	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=13&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101104525	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=16&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101104549	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=31&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101104613	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=39&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101104920	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=41&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101105008	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=44&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101105101	4063	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=5&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101105247	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=98&amp;sid=e9bab6c7b47bbbf572852a18ea848312
phpBB2	profile.php	profile	20060101105311	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=17&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101105631	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=2&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101105654	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=27&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101105859	4064	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=7&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101110113	4063	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=20&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101110138	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=21&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101110204	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=12&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101110228	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=9&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101110616	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=28&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101110709	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=38&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101111122	4064	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=218&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101111414	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=11&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101111438	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=15&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101111536	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=18&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101111736	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=33&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101111925	4888	http://www.theavalanches.com:80/phpBB2/profile.php?mode=register&amp;agreed=true&amp;coppa=true&amp;sid=dfc9092be77698f8a3e715988cbf6b70
phpBB2	profile.php	profile	20060101112019	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=36&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101112457	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=129&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101112724	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=40&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101112934	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=35&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060101113807	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=102&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101113832	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=107&amp;sid=ca5cfd6a1520d2b46076219e60deb744
phpBB2	profile.php	profile	20060101204525	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=59&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204550	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=75&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204615	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=77&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204639	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=80&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204704	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=84&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204727	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=86&amp;sid=506967bde87863cedb75a0965f0b3fc9
phpBB2	profile.php	profile	20060101204752	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=95&amp;sid=d5c9690439ecca912d67728128a74a4f
phpBB2	profile.php	profile	20060101204817	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=96&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204840	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=99&amp;sid=506967bde87863cedb75a0965f0b3fc9
phpBB2	profile.php	profile	20060101204907	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=104&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204930	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=111&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101204957	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=116&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101205019	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=128&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101205044	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=130&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205108	4072	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=141&amp;sid=506967bde87863cedb75a0965f0b3fc9
phpBB2	profile.php	profile	20060101205132	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=147&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205155	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=149&amp;sid=8abdfe976e88cbfe138f22a3bc7e56dc
phpBB2	profile.php	profile	20060101205219	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=150&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205249	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=153&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205322	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=166&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205346	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=170&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205410	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=174&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205435	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=180&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205500	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=183&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205524	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=186&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205549	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=191&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205612	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=193&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205636	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=198&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205700	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=201&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101205725	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=202&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205750	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=204&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060101205814	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=205&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205838	4072	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=215&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060101205902	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=216&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102201920	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=46&amp;sid=c7f78ead95f2992352e7a5a464d7a83c
phpBB2	profile.php	profile	20060102202115	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=2&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102202535	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=44&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102202911	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=4&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102203007	4072	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=129&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102203657	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=13&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102203825	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=8&amp;sid=c7f78ead95f2992352e7a5a464d7a83c
phpBB2	profile.php	profile	20060102203849	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=28&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102204006	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=30&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102204042	4071	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=31&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102204131	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=41&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102204221	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=88&amp;sid=aca7f505de46c70c9c4fd3f0dafc563a
phpBB2	profile.php	profile	20060102205118	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=5&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102205301	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=10&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102205552	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=24&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102205641	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=87&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102205710	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=144&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102205851	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=50&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102210135	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=20&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102210158	4887	http://www.theavalanches.com:80/phpBB2/profile.php?mode=register&amp;agreed=true&amp;sid=dfc9092be77698f8a3e715988cbf6b70
phpBB2	profile.php	profile	20060102210333	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=42&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102210556	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=23&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102211112	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=48&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102211816	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=29&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102213043	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=33&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102213336	4070	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=39&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102213552	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=25&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102213640	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=34&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102214129	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=6&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102214152	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=12&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102214407	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=9&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102214443	4067	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=36&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102214507	4066	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=102&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102214838	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=98&amp;sid=e9bab6c7b47bbbf572852a18ea848312
phpBB2	profile.php	profile	20060102215846	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=15&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102215911	4068	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=26&amp;sid=1c06ceed2682247bfe88fb74d477f1ea
phpBB2	profile.php	profile	20060102220013	4065	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=27&amp;sid=235efa9e17a27f0e611bdd66be97d94a
phpBB2	profile.php	profile	20060102220124	4069	http://www.theavalanches.com:80/phpBB2/profile.php?mode=viewprofile&amp;u=45&amp;sid=235efa9e17a27f0e611bdd66be97d94a
